	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
F420_oxidored	0.0001414090656908229	0.9238346900275263	0.4536082474226804	0.15463917525773196	0.0	0.0	0.0	0.0	0.0	0	97.0	386.6937430267326	0.8290869708994709	3.6585297619047616	0.00023003653492732924	-0.14469808541973492	0.315612048318234	1.0103092783505154	43.09753034765922	0.3603795595870339	0.2641273110337543	0.37727187523244227	0.07802000584398115	0.13794916931158532	0.2964697764919119	0.35867449534379914	0.8374614886849145	2.0	0.0022481477353721857	0.873184890021225	0.8556701030927835	0.4845360824742268	0.28865979381443296	0.0	0.0	0.0	0.0	38	0.040296025574207306	0.8296314284177086	1.0	0.9148936170212766	0.6595744680851063	0.010638297872340425	0.0	0.0	0.0	75	0.0006588748074136673	0.868722610154007	0.38144329896907214	0.09278350515463918	0.0	0.0	0.0	0.0	0.0	0.0	0.7441072463989258	0.8191586704368767	1.0	1.0	0.325	0.35	0.225	0.2	0.15	10
F5_F8_type_C	0.0003138030879199505	0.9397672237745629	0.7007874015748031	0.3228346456692913	0.007874015748031496	0.0	0.0	0.0	0.0	0	127.0	1053.9811798043995	0.8565625232255666	3.9775431066518014	4.364416342367711e-05	-0.3476947386085389	-0.5017499877669321	3.267716535433071	51.70022716728245	0.13910549887161802	0.3816612738410472	0.47935943936774317	0.06307252652799973	0.10041536957743452	0.2284175420677617	0.4877511215721311	0.7544924556218782	5.0	0.0003066003555431962	0.978821816056637	0.7559055118110236	0.05511811023622047	0.007874015748031496	0.0	0.0	0.0	0.0	0	0.004664487205445766	0.8905547948511335	0.5728155339805825	0.2621359223300971	0.08737864077669903	0.0	0.0	0.0	0.0	11	0.006774802692234515	0.8185568677127739	0.7288135593220338	0.4067796610169492	0.0847457627118644	0.0	0.0	0.0	0.0	12.0	0.1944750994443893	0.9956925306865166	1.0	1.0	0.8217821782178217	1.0	0.2079207920792079	0.009900990099009901	0.0	99
FCH	0.0018621385097503664	0.8262799026902958	0.8846153846153846	0.5897435897435898	0.2692307692307692	0.0	0.0	0.0	0.0	29	78.0	677.3990511316172	0.9149655647382919	4.138143021120293	3.0381785543945223e-05	-0.43035899285899276	-0.7673290548890395	3.0256410256410255	61.234433373214344	0.7260275579661996	0.030873614719473846	0.24367171953433564	0.11716055733409393	0.3984871608364543	0.3351289150958867	0.6887823158853159	0.8230486228813348	4.0	0.01091152522712946	0.780873882673107	1.0	0.8333333333333334	0.6410256410256411	0.05128205128205128	0.038461538461538464	0.0	0.0	63	0.0046056509017944345	0.8372608547703649	0.3717948717948718	0.11538461538461539	0.02564102564102564	0.0	0.0	0.0	0.0	0	0.011269425973296164	0.7956590080802096	0.9102564102564102	0.48717948717948717	0.14102564102564102	0.0	0.0	0.0	0.0	15.0	0.13666974008083346	0.9980034833845641	1.0	1.0	0.9871794871794872	1.0	0.0641025641025641	0.0	0.0	78
FERM_M	0.0008404667605645955	0.9284222913579576	0.9067796610169492	0.5338983050847458	0.09322033898305085	0.0	0.0	0.0	0.0	12	118.0	1151.5321037104493	0.8989446562460287	4.401238594484687	0.0002319899608436911	-0.1999928567282569	-0.42404793749182157	5.101694915254237	56.62219161678337	0.5605605757373225	0.07415410379039951	0.36534126943186274	0.2728208298971026	0.223221662270744	0.24534742787356376	0.2526171948312189	0.6708833514294523	6.0	0.00031897026929073036	0.9772992760350548	0.9152542372881356	0.1694915254237288	0.00847457627118644	0.0	0.0	0.0	0.0	0	0.0006021414301358162	0.9457868595746629	0.06779661016949153	0.025423728813559324	0.0	0.0	0.0	0.0	0.0	0	0.03354532644152641	0.6673396500322555	0.8260869565217391	0.45217391304347826	0.14782608695652175	0.034782608695652174	0.008695652173913044	0.0	0.0	18.0	0.14066554605960846	0.9980972977646816	1.0	1.0	0.7711864406779662	1.0	0.0847457627118644	0.0	0.0	115
FG-GAP	0.009115410968661308	0.6354753988924516	0.972972972972973	0.7837837837837838	0.5135135135135135	0.0	0.0	0.0	0.0	24	37.0	1088.4728942960649	0.7779570400359873	3.4613650472334685	0.00022776594625838653	-0.29820577477006616	0.22219090572749106	1.5405405405405406	36.0081996255167	0.10192817528061432	0.43751041782871053	0.46177942853064813	0.037901294947395414	0.04389214079933537	0.12773595464666898	0.15647328287958712	0.9747054072987056	12.0	0.000185715951374732	0.9790121576790959	0.8918918918918919	0.08108108108108109	0.0	0.0	0.0	0.0	0.0	0	0.5882943272590637	0.45085249564587376	0.875	0.75	0.5625	0.25	0.25	0.1875	0.1875	8	0.0053383647464215755	0.8111278546954719	0.8918918918918919	0.6216216216216216	0.2972972972972973	0.0	0.0	0.0	0.0	14.0	0.4177601933479309	0.9679778821859896	1.0	1.0	1.0	1.0	0.7027027027027027	0.1891891891891892	0.10810810810810811	37
FGF	0.019715256989002228	0.6680694771551515	0.856	0.6	0.344	0.0	0.0	0.0	0.0	49	125.0	217.50072812801233	0.903314682688697	4.333785580172736	1.933533938719526e-05	-0.325184903984904	-0.5733656932541144	3.296	57.28183045095255	0.09610071468881995	0.41658565323799013	0.4875427984156195	0.4016115303443352	0.18118077304978275	0.20794950358094189	0.3409668569899777	0.7111797984961884	9.0	0.0017879087245091796	0.9488221675010015	1.0	0.896	0.472	0.0	0.0	0.0	0.0	72	0.005239353515207768	0.8936981626784134	0.6792452830188679	0.25471698113207547	0.07547169811320754	0.0	0.0	0.0	0.0	9	0.0026305927895009518	0.9048277111521844	0.936	0.496	0.08	0.0	0.0	0.0	0.0	7.0	0.38383135199546814	0.9887975495412841	1.0	1.0	0.9895833333333334	1.0	0.25	0.041666666666666664	0.020833333333333332	94
FHA	0.0005893711349926889	0.9221977363352888	0.8985507246376812	0.6231884057971014	0.2028985507246377	0.0	0.0	0.0	0.0	19	69.0	1183.076636979016	0.8634567554932211	3.8277371045659967	2.452352357649907e-05	-0.32767449113357044	-0.2483326830143633	3.579710144927536	52.8180186883802	0.06812490415837198	0.45506723139456057	0.47628242996746306	0.17937261297737533	0.8770949724989618	0.16759750125919126	0.7285930013990439	0.9857031841224432	10.0	0.0011404406977817414	0.9035768061116902	0.927536231884058	0.5362318840579711	0.3188405797101449	0.0	0.0	0.0	0.0	28	0.19638459384441376	0.546050681849823	1.0	0.855072463768116	0.5652173913043478	0.028985507246376812	0.028985507246376812	0.014492753623188406	0.014492753623188406	55	0.0011373903835192325	0.9028453122013778	0.7818181818181819	0.16363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.5961409211158752	0.86303040721026	1.0	0.7681159420289855	0.18840579710144928	0.2318840579710145	0.14492753623188406	0.08695652173913043	0.07246376811594203	18
FKBP_C	0.0007041670032776892	0.9093701562126519	0.8297872340425532	0.40425531914893614	0.10638297872340426	0.0	0.0	0.0	0.0	6	94.0	419.4418636944307	0.8718321288768445	3.9887878651008735	4.707241244443578e-05	-0.44579788519087643	-0.20021162463808168	2.5851063829787235	53.072659579473864	0.10695251285486024	0.3835552089215133	0.5090980494451585	0.08315491209357258	0.2492497183826013	0.2600373511539629	0.2270670342564973	0.6697304238669325	8.0	0.0013097472256049516	0.9599521767245192	1.0	0.776595744680851	0.11702127659574468	0.0	0.0	0.0	0.0	17	0.01392978336662054	0.8102085900729836	0.7441860465116279	0.37209302325581395	0.12790697674418605	0.0	0.0	0.0	0.0	8	0.0441032350063324	0.9000945154792894	1.0	1.0	0.9166666666666666	0.09523809523809523	0.023809523809523808	0.011904761904761904	0.0	84.0	0.03848603740334512	0.8101537528143535	0.12727272727272726	0.05454545454545454	0.0	0.0	0.0	0.0	0.0	0
FYVE	0.3075985014438629	0.3697765191957808	0.9117647058823529	0.7205882352941176	0.38235294117647056	0.08823529411764706	0.058823529411764705	0.029411764705882353	0.029411764705882353	37	68.0	1032.1189226591637	0.9029333006375676	4.672492234755599	1.947951193920381e-05	-0.6109055976703035	-0.4537968458054337	4.926470588235294	61.37569385555483	0.26686916277102857	0.20805873869174418	0.5249448388671993	0.8311209061040247	0.4890551571795697	0.2610091016618089	0.4949789710713514	0.8311209061040247	10.0	0.0007601478137075901	0.9081644644117823	0.8235294117647058	0.3088235294117647	0.1323529411764706	0.0	0.0	0.0	0.0	12	0.8521184921264648	0.6129832495204544	1.0	1.0	0.953125	0.203125	0.15625	0.15625	0.15625	64	0.008782308548688889	0.8554030510941245	0.9411764705882353	0.8088235294117647	0.3235294117647059	0.0	0.0	0.0	0.0	27.0	0.10053353011608124	0.9681628884391721	1.0	0.7894736842105263	0.03508771929824561	0.03508771929824561	0.017543859649122806	0.0	0.0	0
Fibrinogen_C	0.00011747958342311904	0.9496508289034665	0.38461538461538464	0.08144796380090498	0.0	0.0	0.0	0.0	0.0	0	221.0	736.6031294845751	0.7853987654320987	3.6001686159844057	0.000385727215600108	-0.4934007922695705	-0.6925054286535928	2.497737556561086	50.62764919683448	0.1669373354504699	0.32046928127608	0.5124634212307683	0.5156381598941089	0.4314300027679424	0.2762386812058746	0.4695830996200106	0.5964260609183786	20.0	0.00022057544265408066	0.9977470575270916	1.0	0.03167420814479638	0.0	0.0	0.0	0.0	0.0	0	0.2126204073429108	0.49290032066258344	0.6857142857142857	0.40476190476190477	0.19047619047619047	0.014285714285714285	0.009523809523809525	0.009523809523809525	0.004761904761904762	49	0.1850853711366653	0.8694128059289498	1.0	1.0	0.863013698630137	0.091324200913242	0.0273972602739726	0.0091324200913242	0.0045662100456621	212.0	0.0725482776761055	0.8391963497472144	0.22872340425531915	0.0851063829787234	0.0	0.005319148936170213	0.0	0.0	0.0	0
Filamin	0.009833374992012978	0.9458065238931618	1.0	1.0	1.0	0.0	0.0	0.0	0.0	103	103.0	2404.99162595435	0.7928635116598081	3.924701107191848	0.0002173428925912226	-0.17349020611023439	-0.320495736080235	6.466019417475728	53.64672574507627	0.05591734785080104	0.4585865003295751	0.48614093105886685	0.17819621577525646	0.16870730308494922	0.2338863418999733	0.16534352494709312	0.7848677866770263	5.0	0.00018911942606791854	0.9530574429940981	0.05825242718446602	0.02912621359223301	0.0	0.0	0.0	0.0	0.0	0	0.03315022215247153	0.4336905116664571	0.23300970873786409	0.0970873786407767	0.05825242718446602	0.009708737864077669	0.0	0.0	0.0	6	0.014503498561680315	0.961876700871112	1.0	1.0	0.9382716049382716	0.037037037037037035	0.0	0.0	0.0	79.0	0.016878532245755196	0.8506512428354341	0.009708737864077669	0.0	0.0	0.0	0.0	0.0	0.0	0
Forkhead	0.3277623653411865	0.6334968822024222	1.0	1.0	0.9861111111111112	0.19444444444444445	0.1527777777777778	0.1111111111111111	0.08333333333333333	72	86.0	474.719210615888	0.9193780380906846	4.83333205833134	0.0001359341089327063	-0.34283360602593527	-0.5678670904584526	6.8023255813953485	55.47822133293063	0.4152212921214997	0.12019184734147353	0.46505903368042073	0.11814648808470585	0.40394764540510303	0.4802924931192107	0.4381166849892117	0.7226357408739577	10.0	0.003369831712916493	0.94385402497245	1.0	1.0	0.9651162790697675	0.0	0.0	0.0	0.0	86	0.07896919548511505	0.7033589866347252	1.0	0.9069767441860465	0.6162790697674418	0.023255813953488372	0.023255813953488372	0.0	0.0	69	0.015797071158885956	0.8759840019335162	1.0	0.9651162790697675	0.4418604651162791	0.046511627906976744	0.0	0.0	0.0	56.0	0.1962515264749527	0.942811923366613	1.0	0.7325581395348837	0.10465116279069768	0.11627906976744186	0.06976744186046512	0.011627906976744186	0.0	15
Frizzled	0.04283352196216583	0.6027812967895769	0.6512345679012346	0.4104938271604938	0.22839506172839505	0.0030864197530864196	0.0030864197530864196	0.0	0.0	87	324.0	631.1956173284876	0.9169228927203064	5.0426894636015325	0.00014366925352343984	-0.09056927297668037	0.5467266135784654	0.9074074074074074	48.10217384381736	0.62779234006734	0.090765402926977	0.28136643351504464	0.8171439551087135	0.5900724222731387	0.3701266628126465	0.4953404376394788	0.8464365804024836	22.0	0.002406211337074637	0.9409529556308721	1.0	0.5555555555555556	0.16358024691358025	0.0	0.0	0.0	0.0	73	0.060247678309679024	0.6178441944135945	0.43209876543209874	0.15432098765432098	0.046296296296296294	0.006172839506172839	0.0030864197530864196	0.0	0.0	6	0.0047053792513906964	0.9803163870589952	1.0	1.0	0.07716049382716049	0.0	0.0	0.0	0.0	38.0	0.02995934896171093	0.9054729393994908	0.0436241610738255	0.010067114093959731	0.0	0.0	0.0	0.0	0.0	0
Fz	0.0008775711175985634	0.9534103938427564	1.0	0.8738738738738738	0.24324324324324326	0.0	0.0	0.0	0.0	41	111.0	679.2045211648796	0.8859766872746007	4.308973853683669	0.0003308449738101473	-0.5384623424097109	-0.1597239117571599	1.9639639639639639	56.246659759754394	0.36259991683239756	0.14515986142053922	0.4935647395804046	0.9148821681292812	0.16384900114678838	0.14607720436750202	0.29884805859059954	0.9148821681292812	8.0	0.00047808897215873	0.9990934989562666	1.0	1.0	1.0	0.0	0.0	0.0	0.0	111	0.57729572057724	0.45368909271981095	0.9819819819819819	0.8018018018018018	0.2702702702702703	0.06306306306306306	0.06306306306306306	0.05405405405405406	0.05405405405405406	43	0.003927790094166994	0.9123300861853201	0.9459459459459459	0.5855855855855856	0.05405405405405406	0.0	0.0	0.0	0.0	9.0	0.057467043399810784	0.9670661830872805	0.9333333333333333	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0
GAF	0.0005213604308664799	0.9726502645141161	1.0	0.9849624060150376	0.37593984962406013	0.0	0.0	0.0	0.0	80	133.0	871.3053112301234	0.8876079077429985	4.571950027457442	0.0002619326342892697	-0.35095935810221524	-0.03775967140628798	1.2706766917293233	48.300701053332624	0.3962304349785552	0.22272909984752087	0.38077334069439334	0.21596692673265985	0.2039623216481188	0.14120818333105273	0.33066814156410623	0.8272403478525585	3.0	0.0013952006120234726	0.9060806710575549	0.6541353383458647	0.21052631578947367	0.05263157894736842	0.0	0.0	0.0	0.0	8	0.002436404582113028	0.7443101886004874	0.032520325203252036	0.024390243902439025	0.016260162601626018	0.0	0.0	0.0	0.0	0	0.015459707006812097	0.9508700749683755	1.0	1.0	0.7669172932330827	0.007518796992481203	0.0	0.0	0.0	127.0	0.0028367822524160147	0.9048032264213215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
GATA	0.23294809460639954	0.8740380748702921	1.0	1.0	1.0	0.6666666666666666	0.48484848484848486	0.30303030303030304	0.09090909090909091	33	36.0	601.1805555555554	0.9312457386363636	5.504414772727274	2.588879166666667e-06	-0.2939814814814815	-0.554861111111111	2.138888888888889	54.57277777777778	0.25271250000000006	0.22218333333333334	0.5290833333333333	0.9843635389572328	0.1266193420672421	0.3389407383534321	0.657566091888173	0.9843635389572328	9.0	0.01615569181740284	0.825020691221809	1.0	1.0	0.9722222222222222	0.16666666666666666	0.05555555555555555	0.0	0.0	36	0.9970454573631288	0.40385365733356676	0.7714285714285715	0.5142857142857142	0.34285714285714286	0.11428571428571428	0.11428571428571428	0.11428571428571428	0.11428571428571428	20	0.010422891937196256	0.9685848900521795	1.0	1.0	0.9722222222222222	0.0	0.0	0.0	0.0	36.0	0.029045518487691883	0.8037613556816298	0.08333333333333333	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0
GST_C	0.0013384516350924967	0.9643752357776821	1.0	1.0	0.7634408602150538	0.0	0.0	0.0	0.0	84	93.0	335.60967002816983	0.6372861080485116	2.2832563395810364	0.0010017585559627643	-0.32819468289107756	-0.10421473116694334	2.3763440860215055	50.991670756587865	0.6107341418457592	0.04646567963631408	0.3425017511164058	0.0852097001586606	0.10923650245081526	0.2331111268139689	0.27711851841182805	0.8458950343042623	3.0	0.0003809423942584544	0.923721504272284	0.44086021505376344	0.11827956989247312	0.021505376344086023	0.0	0.0	0.0	0.0	0	0.00036291824653744703	0.8679300953523568	0.036585365853658534	0.0	0.0	0.0	0.0	0.0	0.0	0	0.020579999312758446	0.9109139921543928	1.0	1.0	0.7311827956989247	0.043010752688172046	0.0	0.0	0.0	86.0	0.022452510893344886	0.718106366536269	0.09090909090909091	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0
GST_C_2	0.002643628511577845	0.8445913540632304	1.0	0.7391304347826086	0.17391304347826086	0.0	0.0	0.0	0.0	15	69.0	282.26187025534864	0.7660892608089261	3.1603835425383537	0.0006417331767425812	-0.26513164774034337	-0.28739820565907526	1.855072463768116	51.60279848171153	0.6346847826086955	0.058323740510697025	0.3064015873015873	0.0727883037108303	0.13499601763213964	0.1385547118432338	0.34474853905902875	0.8878965859812132	4.0	0.0011632561217993498	0.9934206986717499	1.0	1.0	1.0	0.0	0.0	0.0	0.0	69	0.010133467614650726	0.8690425001060146	0.9193548387096774	0.5	0.14516129032258066	0.0	0.0	0.0	0.0	13	0.0020638313144445424	0.921278616680907	0.9855072463768116	0.5507246376811594	0.057971014492753624	0.0	0.0	0.0	0.0	0.0	0.0905822366476059	0.9302732999823409	1.0	0.3170731707317073	0.04878048780487805	0.04878048780487805	0.0	0.0	0.0	0
GST_N	0.000583193963393569	0.9008681398557604	0.8421052631578947	0.4868421052631579	0.17105263157894737	0.0	0.0	0.0	0.0	21	76.0	249.61374670650997	0.7672381877022654	2.944649838187701	0.0003654700540550093	-0.38289019959726334	-0.23631900263479216	2.4210526315789473	48.20351600154232	0.3760672643146327	0.19318162634149477	0.4302472760426708	0.0990827420136273	0.1131931078255411	0.2800323911010058	0.23558111204658874	0.9677320866530112	6.0	0.0005502430722117424	0.944450688831717	0.9210526315789473	0.3026315789473684	0.07894736842105263	0.0	0.0	0.0	0.0	5	0.00503279361873865	0.8761892276384913	0.7377049180327869	0.5573770491803278	0.3442622950819672	0.0	0.0	0.0	0.0	22	0.005898988340049982	0.8936286558142995	0.9868421052631579	0.6842105263157895	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.2482101619243621	0.9717728111651176	1.0	1.0	1.0	1.0	0.4090909090909091	0.18181818181818182	0.09090909090909091	21
GTP_EFTU_D2	0.001195120974443853	0.9170119531659027	0.9552238805970149	0.8507462686567164	0.40298507462686567	0.0	0.0	0.0	0.0	45	74.0	697.9529026562112	0.924967760022428	4.924818334735071	9.786480014173028e-06	-0.18558558558558558	0.11902905895552952	1.7297297297297298	50.331962076410605	0.1538491174432351	0.4106669538518803	0.43431904178338004	0.0896492898789762	0.12417169922262047	0.3581977753540576	0.4592640325461901	0.9925379801493132	5.0	0.002876574872061611	0.9164503083380099	1.0	1.0	1.0	0.0	0.0	0.0	0.0	7	0.006627672351896763	0.8526057837709776	0.6756756756756757	0.2972972972972973	0.12162162162162163	0.0	0.0	0.0	0.0	11	0.0028134125750511885	0.8495057087345522	0.8243243243243243	0.36486486486486486	0.08108108108108109	0.0	0.0	0.0	0.0	5.0	0.12195345014333725	0.9977877235926405	1.0	1.0	0.8571428571428571	1.0	0.14285714285714285	0.0	0.0	45
Gal-bind_lectin	0.0008240037714131174	0.9255174474520734	0.9850746268656716	0.6940298507462687	0.20149253731343283	0.0	0.0	0.0	0.0	35	134.0	255.02179316224647	0.5061028965195048	1.5086729736042983	0.0008798971648325228	-0.45798656153133777	-0.17700729264728163	2.156716417910448	50.17252261854868	0.04623590529812746	0.4746584401235595	0.4786747554903394	0.13164452255764278	0.4156049954410581	0.20195305693477614	0.4355089203026675	0.6605648345724169	8.0	0.0006442846497520802	0.9984893200561697	1.0	1.0	0.9925373134328358	0.0	0.0	0.0	0.0	134	0.0036140123847872014	0.9530340687680501	0.9658119658119658	0.452991452991453	0.07692307692307693	0.0	0.0	0.0	0.0	2	0.04562624916434288	0.7479185669240209	0.9626865671641791	0.7089552238805971	0.19402985074626866	0.014925373134328358	0.007462686567164179	0.007462686567164179	0.0	35.0	0.30980977416038513	0.8435467253424823	0.9879518072289156	0.24096385542168675	0.03614457831325301	0.03614457831325301	0.03614457831325301	0.024096385542168676	0.012048192771084338	1
Gelsolin	0.0012224208330735564	0.9624025739342752	1.0	1.0	0.8552631578947368	0.0	0.0	0.0	0.0	76	76.0	908.4647433658613	0.8037527882843564	3.8534639705169234	0.0002414884555967163	-0.31378680002991205	-0.29846602951178264	4.355263157894737	51.81845589550118	0.30509595113548893	0.28529516268579536	0.40985672584148397	0.1954149563659412	0.14202246921359254	0.22512713317889602	0.26252472786412184	0.8429058598432155	5.0	0.0001937912311404944	0.9642698871885063	0.3815789473684211	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0	0.01404594536870718	0.33547622952267325	0.1276595744680851	0.06382978723404255	0.02127659574468085	0.0	0.0	0.0	0.0	0	0.0073612043634057045	0.9412298233941138	1.0	1.0	0.4714285714285714	0.0	0.0	0.0	0.0	51.0	0.029573140665888783	0.8206815238055006	0.07894736842105263	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0
