	name	length
5782	DUF4479	71
5783	DUF448	75
5784	DUF4481	293
5785	DUF4482	138
5786	DUF4483	160
5787	DUF4484	210
5788	DUF4485	84
5789	DUF4486	543
5790	DUF4487	557
5791	DUF4488	123
5792	DUF4489	140
5793	DUF4490	103
5794	DUF4491	92
5795	DUF4492	63
5796	DUF4493	224
5797	DUF4494	139
5798	DUF4495	318
5799	DUF4496	145
5800	DUF4497	107
5801	DUF4498	246
5802	DUF4499	91
5803	DUF45	207
5804	DUF4500	81
5805	DUF4501	177
5806	DUF4502	381
5807	DUF4503	392
5808	DUF4504	264
5809	DUF4505	178
5810	DUF4506	141
5811	DUF4507	358
5812	DUF4508	96
5813	DUF4509	189
5814	DUF4510	157
5815	DUF4512	96
5816	DUF4513	132
5817	DUF4514	60
5818	DUF4515	206
5819	DUF4516	46
5820	DUF4517	157
5821	DUF4518	273
5822	DUF4519	56
5823	DUF452	213
5824	DUF4520	92
5825	DUF4521	204
5826	DUF4522	117
5827	DUF4523	166
5828	DUF4524	146
5829	DUF4525	137
5830	DUF4527	276
5831	DUF4528	126
5832	DUF4529	405
5833	DUF4530	113
5834	DUF4531	184
5835	DUF4532	279
5836	DUF4533	228
5837	DUF4534	163
5838	DUF4535	45
5839	DUF4536	47
5840	DUF4537	124
5841	DUF4538	57
5842	DUF4539	86
5843	DUF454	115
5844	DUF4540	128
5845	DUF4541	92
5846	DUF4542	135
5847	DUF4543	74
5848	DUF4545	465
5849	DUF4547	196
5850	DUF4548	167
5851	DUF4549	142
5852	DUF455	247
5853	DUF4550	95
5854	DUF4551	617
5855	DUF4552	425
5856	DUF4553	479
5857	DUF4554	458
5858	DUF4555	284
5859	DUF4556	215
5860	DUF4558	86
5861	DUF4559	311
5862	DUF456	139
5863	DUF4560	65
5864	DUF4562	115
5865	DUF4564	184
5866	DUF4566	226
5867	DUF4567	75
5868	DUF4568	209
5869	DUF4569	300
5870	DUF4570	110
5871	DUF4571	218
5872	DUF4572	195
5873	DUF4573	174
5874	DUF4574	84
5875	DUF4575	129
5876	DUF4576	88
5877	DUF4577	128
5878	DUF4578	126
5879	DUF4579	184
5880	DUF4580	162
5881	DUF4581	128
5882	DUF4584	412
5883	DUF4585	73
5884	DUF4586	302
5885	DUF4587	80
5886	DUF4588	247
5887	DUF4589	246
5888	DUF459	322
5889	DUF4590	114
5890	DUF4591	132
5891	DUF4592	122
5892	DUF4594	181
5893	DUF4595	187
5894	DUF4596	46
5895	DUF4597	62
5896	DUF4598	111
5897	DUF4599	88
5898	DUF460	141
5899	DUF4600	128
5900	DUF4601	438
5901	DUF4602	135
5902	DUF4603	1297
5903	DUF4604	176
5904	DUF4605	59
5905	DUF4606	103
5906	DUF4607	264
5907	DUF4609	68
5908	DUF4611	96
5909	DUF4612	114
5910	DUF4614	184
5911	DUF4615	124
5912	DUF4616	526
5913	DUF4617	1085
5914	DUF4618	258
5915	DUF4619	296
5916	DUF4620	113
5917	DUF4621	329
5918	DUF4623	445
5919	DUF4624	132
5920	DUF4625	132
5921	DUF4627	203
5922	DUF4628	275
5923	DUF4629	150
5924	DUF463	444
5925	DUF4630	156
5926	DUF4632	71
5927	DUF4633	115
5928	DUF4634	130
5929	DUF4635	134
5930	DUF4636	243
5931	DUF4637	166
5932	DUF4638	271
5933	DUF4639	580
5934	DUF4640	292
5935	DUF4641	443
5936	DUF4642	155
5937	DUF4643	270
5938	DUF4644	161
5939	DUF4645	294
5940	DUF4646	125
5941	DUF4647	456
5942	DUF4648	170
5943	DUF4649	68
5944	DUF465	47
5945	DUF4650	519
5946	DUF4651	61
5947	DUF4652	194
5948	DUF4653	257
5949	DUF4654	137
5950	DUF4655	534
5951	DUF4656	361
5952	DUF4657	303
5953	DUF4658	123
5954	DUF4659	374
5955	DUF4660	107
5956	DUF4661	253
5957	DUF4662	269
5958	DUF4663	340
5959	DUF4665	99
5960	DUF4666	111
5961	DUF4667	243
5962	DUF4668	162
5963	DUF4670	516
5964	DUF4671	667
5965	DUF4672	203
5966	DUF4674	190
5967	DUF4675	198
5968	DUF4677	194
5969	DUF4678	381
5970	DUF4679	399
5971	DUF468	84
5972	DUF4680	145
5973	DUF4681	127
5974	DUF4682	125
5975	DUF4683	400
5976	DUF4684	452
5977	DUF4685	125
5978	DUF4686	384
5979	DUF4687	120
5980	DUF4688	400
5981	DUF4689	223
5982	DUF469	101
5983	DUF4690	96
5984	DUF4691	184
5985	DUF4692	167
5986	DUF4693	284
5987	DUF4694	155
5988	DUF4695	108
5989	DUF4696	583
5990	DUF4698	495
5991	DUF4699	310
5992	DUF4701	504
5993	DUF4702	395
5994	DUF4703	186
5995	DUF4704	279
5996	DUF4705	50
5997	DUF4706	106
5998	DUF4707	441
5999	DUF4708	273
6000	DUF4709	110
6001	DUF4710	77
6002	DUF4711	221
6003	DUF4712	254
6004	DUF4713	56
6005	DUF4714	149
6006	DUF4715	139
6007	DUF4716	60
6008	DUF4717	72
6009	DUF4718	184
6010	DUF4719	202
6011	DUF4720	96
6012	DUF4721	106
6013	DUF4722	167
6014	DUF4723	81
6015	DUF4724	92
6016	DUF4725	80
6017	DUF4726	101
6018	DUF4727	215
6019	DUF4728	91
6020	DUF4729	210
6021	DUF473	118
6022	DUF4730	55
6023	DUF4731	75
6024	DUF4732	159
6025	DUF4733	94
6026	DUF4734	91
6027	DUF4735	286
6028	DUF4736	186
6029	DUF4738	146
6030	DUF4739	235
6031	DUF4741	169
6032	DUF4743	121
6033	DUF4744	72
6034	DUF4745	133
6035	DUF4746	297
6036	DUF4747	258
6037	DUF4748	52
6038	DUF4749	97
6039	DUF475	295
6040	DUF4750	54
6041	DUF4751	121
6042	DUF4752	84
6043	DUF4753	45
6044	DUF4754	80
6045	DUF4755	128
6046	DUF4756	158
6047	DUF4757	172
6048	DUF4758	135
6049	DUF4760	142
6050	DUF4761	105
6051	DUF4762	62
6052	DUF4763	244
6053	DUF4764	797
6054	DUF4765	1128
6055	DUF4766	117
6056	DUF4767	139
6057	DUF4768	88
6058	DUF4769	257
6059	DUF4770	182
6060	DUF4771	160
6061	DUF4772	121
6062	DUF4773	117
6063	DUF4774	58
6064	DUF4775	451
6065	DUF4776	503
6066	DUF4777	66
6067	DUF4778	299
6068	DUF4779	160
6069	DUF478	68
6070	DUF4780	177
6071	DUF4781	310
6072	DUF4782	155
6073	DUF4783	102
6074	DUF4784	406
6075	DUF4785	373
6076	DUF4786	170
6077	DUF4787	63
6078	DUF4788	229
6079	DUF4789	101
6080	DUF4790	93
6081	DUF4791	162
6082	DUF4792	71
6083	DUF4793	108
6084	DUF4794	79
6085	DUF4795	203
6086	DUF4796	189
6087	DUF4797	44
6088	DUF4798	104
6089	DUF4799	375
6090	DUF480	149
6091	DUF4800	254
6092	DUF4801	51
6093	DUF4802	65
6094	DUF4803	255
6095	DUF4804	448
6096	DUF4805	265
6097	DUF4806	90
6098	DUF4807	126
6099	DUF4808	120
6100	DUF4809	130
6101	DUF481	212
6102	DUF4810	85
6103	DUF4811	155
6104	DUF4812	65
6105	DUF4813	292
6106	DUF4815	570
6107	DUF4816	43
6108	DUF4817	55
6109	DUF4818	116
6110	DUF4819	83
6111	DUF4820	229
6112	DUF4821	262
6113	DUF4822	123
6114	DUF4823	141
6115	DUF4824	253
6116	DUF4825	99
6117	DUF4826	128
6118	DUF4827	181
6119	DUF4828	79
6120	DUF4829	119
6121	DUF483	122
6122	DUF4830	84
6123	DUF4831	318
6124	DUF4832	216
6125	DUF4833	138
6126	DUF4834	99
6127	DUF4835	277
6128	DUF4836	481
6129	DUF4837	295
6130	DUF4838	265
6131	DUF4839	123
6132	DUF484	225
6133	DUF4840	141
6134	DUF4841	70
6135	DUF4842	212
6136	DUF4843	166
6137	DUF4844	117
6138	DUF4845	85
6139	DUF4846	240
6140	DUF4847	143
6141	DUF4848	216
6142	DUF4849	318
6143	DUF485	89
6144	DUF4850	184
6145	DUF4851	195
6146	DUF4852	120
6147	DUF4853	135
6148	DUF4854	105
6149	DUF4855	314
6150	DUF4856	358
6151	DUF4857	270
6152	DUF4858	183
6153	DUF4859	120
6154	DUF4860	98
6155	DUF4861	373
6156	DUF4862	292
6157	DUF4863	153
6158	DUF4864	101
6159	DUF4865	183
6160	DUF4866	246
6161	DUF4867	202
6162	DUF4868	188
6163	DUF4869	128
6164	DUF4870	110
6165	DUF4871	128
6166	DUF4872	174
6167	DUF4873	91
6168	DUF4874	159
6169	DUF4875	120
6170	DUF4876	189
6171	DUF4878	112
6172	DUF4879	124
6173	DUF488	122
6174	DUF4880	43
6175	DUF4881	180
6176	DUF4882	267
6177	DUF4883	119
6178	DUF4884	47
6179	DUF4885	325
6180	DUF4886	250
6181	DUF4887	169
6182	DUF4888	141
6183	DUF4889	71
6184	DUF489	192
6185	DUF4890	110
6186	DUF4891	92
6187	DUF4892	183
6188	DUF4893	169
6189	DUF4894	121
6190	DUF4895	222
6191	DUF4896	44
6192	DUF4897	157
6193	DUF4898	81
6194	DUF4899	284
6195	DUF4900	89
6196	DUF4901	228
6197	DUF4902	118
6198	DUF4903	190
6199	DUF4904	129
6200	DUF4905	83
6201	DUF4906	200
6202	DUF4907	67
6203	DUF4908	221
6204	DUF4909	127
6205	DUF4910	246
6206	DUF4911	57
6207	DUF4912	117
6208	DUF4913	105
6209	DUF4914	612
6210	DUF4915	316
6211	DUF4916	170
6212	DUF4917	310
6213	DUF4918	225
6214	DUF4919	185
6215	DUF4920	87
6216	DUF4921	425
6217	DUF4922	193
6218	DUF4923	176
6219	DUF4924	179
6220	DUF4925	336
6221	DUF4926	58
6222	DUF4927	89
6223	DUF4928	306
6224	DUF4929	367
6225	DUF493	84
6226	DUF4930	130
6227	DUF4931	245
6228	DUF4932	335
6229	DUF4933	396
6230	DUF4934	102
6231	DUF4935	351
6232	DUF4936	91
6233	DUF4937	89
6234	DUF4938	302
6235	DUF4939	112
6236	DUF494	153
6237	DUF4940	206
6238	DUF4941	266
6239	DUF4942	199
6240	DUF4943	150
6241	DUF4944	128
6242	DUF4945	115
6243	DUF4946	152
6244	DUF4947	166
6245	DUF4948	172
6246	DUF4949	107
6247	DUF4950	178
6248	DUF4951	83
6249	DUF4952	77
6250	DUF4953	321
6251	DUF4954	655
6252	DUF4955	150
6253	DUF4956	172
6254	DUF4957	139
6255	DUF4958	731
6256	DUF4959	106
6257	DUF496	93
6258	DUF4960	254
6259	DUF4961	312
6260	DUF4962	476
6261	DUF4964	88
6262	DUF4965	174
6263	DUF4968	94
6264	DUF4969	79
6265	DUF4971	139
6266	DUF4972	128
6267	DUF4973	130
6268	DUF4974	100
6269	DUF4975	174
6270	DUF4976	103
6271	DUF4978	172
6272	DUF4979	168
6273	DUF498	109
6274	DUF4980	104
6275	DUF4981	87
6276	DUF4982	61
6277	DUF4983	93
6278	DUF4984	164
6279	DUF4985	114
6280	DUF4986	84
6281	DUF4987	149
6282	DUF4988	179
6283	DUF4989	293
6284	DUF499	1024
6285	DUF4990	139
6286	DUF4992	182
6287	DUF4993	359
6288	DUF4994	98
6289	DUF4995	73
6290	DUF4996	102
6291	DUF4998	198
6292	DUF4999	76
6293	DUF5000	149
6294	DUF5001	93
6295	DUF5003	325
6296	DUF5004	154
6297	DUF5005	436
6298	DUF5006	264
6299	DUF5007	288
6300	DUF5008	109
6301	DUF5009	260
6302	DUF501	141
6303	DUF5010	335
6304	DUF5011	71
6305	DUF5012	125
6306	DUF5013	148
6307	DUF5014	90
6308	DUF5016	121
6309	DUF5017	181
6310	DUF5018	351
6311	DUF502	106
6312	DUF5020	212
6313	DUF5021	165
6314	DUF5022	279
6315	DUF5023	211
6316	DUF5024	103
6317	DUF5025	153
6318	DUF5026	82
6319	DUF5027	187
6320	DUF5028	166
6321	DUF5029	210
6322	DUF503	88
6323	DUF5030	276
6324	DUF5031	351
6325	DUF5032	273
6326	DUF5033	178
6327	DUF5034	148
6328	DUF5035	146
6329	DUF5036	225
6330	DUF5037	242
6331	DUF5038	158
6332	DUF5039	203
6333	DUF504	55
6334	DUF5040	227
6335	DUF5041	192
6336	DUF5042	434
6337	DUF5043	155
6338	DUF5044	178
6339	DUF5045	85
6340	DUF5046	266
6341	DUF5047	134
6342	DUF5048	102
6343	DUF5049	57
6344	DUF505	620
6345	DUF5050	282
6346	DUF5051	166
6347	DUF5052	199
6348	DUF5053	59
6349	DUF5054	285
6350	DUF5055	105
6351	DUF5056	93
6352	DUF5057	360
6353	DUF5058	222
6354	DUF5059	622
6355	DUF5060	70
6356	DUF5061	103
6357	DUF5062	83
6358	DUF5063	165
6359	DUF5064	117
6360	DUF5065	152
6361	DUF5066	214
6362	DUF5067	125
6363	DUF5068	187
6364	DUF5069	133
6365	DUF507	182
6366	DUF5070	154
6367	DUF5071	119
6368	DUF5072	118
6369	DUF5073	121
6370	DUF5074	114
6371	DUF5075	173
6372	DUF5076	84
6373	DUF5077	191
6374	DUF5078	119
6375	DUF5079	217
6376	DUF508	149
6377	DUF5080	197
6378	DUF5081	231
6379	DUF5082	123
6380	DUF5083	157
6381	DUF5084	130
6382	DUF5085	141
6383	DUF5086	133
6384	DUF5087	292
6385	DUF5088	186
6386	DUF5089	193
6387	DUF5090	188
6388	DUF5091	147
6389	DUF5092	163
6390	DUF5093	131
6391	DUF5094	178
6392	DUF5095	241
6393	DUF5096	192
6394	DUF5097	119
6395	DUF5098	463
6396	DUF5099	109
6397	DUF5100	126
6398	DUF5101	99
6399	DUF5102	289
6400	DUF5103	288
6401	DUF5104	108
6402	DUF5105	189
6403	DUF5106	153
6404	DUF5107	295
6405	DUF5108	212
6406	DUF5109	114
6407	DUF5110	72
6408	DUF5111	121
6409	DUF5112	266
6410	DUF5113	162
6411	DUF5114	93
6412	DUF5115	259
6413	DUF5117	189
6414	DUF5118	50
6415	DUF5119	196
6416	DUF512	199
6417	DUF5121	114
6418	DUF5122	36
6419	DUF5123	115
6420	DUF5124	100
6421	DUF5125	190
6422	DUF5126	104
6423	DUF5127	227
6424	DUF5128	330
6425	DUF5129	337
6426	DUF5130	136
6427	DUF5131	247
6428	DUF5132	47
6429	DUF5133	65
6430	DUF5134	150
6431	DUF5136	30
6432	DUF5137	85
6433	DUF515	449
6434	DUF520	161
6435	DUF521	401
6436	DUF523	137
6437	DUF525	87
6438	DUF530	521
6439	DUF5300	98
6440	DUF5301	97
6441	DUF5302	52
6442	DUF5303	106
6443	DUF5304	149
6444	DUF5305	218
6445	DUF5306	82
6446	DUF5308	165
6447	DUF5309	280
6448	DUF531	170
6449	DUF5310	44
6450	DUF5311	194
6451	DUF5312	553
6452	DUF5313	123
6453	DUF5314	195
6454	DUF5315	77
6455	DUF5316	74
6456	DUF5317	150
6457	DUF5318	131
6458	DUF5319	121
6459	DUF5320	97
6460	DUF5321	160
6461	DUF5322	133
6462	DUF5323	62
6463	DUF5324	220
6464	DUF5325	61
6465	DUF5326	70
6466	DUF5327	99
6467	DUF5328	151
6468	DUF5329	93
6469	DUF533	179
6470	DUF5330	65
6471	DUF5331	113
6472	DUF5332	149
6473	DUF5333	110
6474	DUF5334	71
6475	DUF5335	114
6476	DUF5336	169
6477	DUF5337	74
6478	DUF5338	69
6479	DUF5339	70
6480	DUF5340	70
6481	DUF5341	161
6482	DUF5342	69
6483	DUF5343	139
6484	DUF5344	87
6485	DUF5345	77
6486	DUF5346	102
6487	DUF5347	102
6488	DUF5348	69
6489	DUF5349	362
6490	DUF535	281
6491	DUF5350	57
6492	DUF5351	29
6493	DUF5352	169
6494	DUF5353	67
6495	DUF5354	124
6496	DUF5355	329
6497	DUF5356	136
6498	DUF5357	322
6499	DUF5358	160
6500	DUF5359	56
6501	DUF536	43
6502	DUF5360	127
6503	DUF5361	87
6504	DUF5362	94
6505	DUF5363	54
6506	DUF5364	185
6507	DUF5365	116
6508	DUF5366	158
6509	DUF5367	98
6510	DUF5368	111
6511	DUF5369	128
6512	DUF5370	63
6513	DUF5371	65
6514	DUF5372	78
6515	DUF5373	182
6516	DUF5374	40
6517	DUF5375	106
6518	DUF5376	128
6519	DUF5377	96
6520	DUF5378	295
6521	DUF5379	90
6522	DUF538	112
6523	DUF5380	85
6524	DUF5381	169
6525	DUF5382	418
6526	DUF5383	124
6527	DUF5384	143
6528	DUF5385	220
6529	DUF5386	170
6530	DUF5387	222
6531	DUF5388	70
6532	DUF5389	104
6533	DUF5390	141
6534	DUF5391	135
6535	DUF5392	139
6536	DUF5393	653
6537	DUF5394	237
6538	DUF5395	81
6539	DUF5396	947
6540	DUF5397	64
6541	DUF5398	80
6542	DUF5399	134
6543	DUF5400	100
6544	DUF5401	721
6545	DUF5402	119
6546	DUF5403	93
6547	DUF5404	145
6548	DUF5405	88
6549	DUF5406	114
6550	DUF5407	74
6551	DUF5408	63
6552	DUF5409	88
6553	DUF5410	353
6554	DUF5411	136
6555	DUF5412	118
6556	DUF5413	133
6557	DUF5414	183
6558	DUF5415	66
6559	DUF5416	166
6560	DUF5417	91
6561	DUF5418	151
6562	DUF5419	80
6563	DUF5420	185
6564	DUF5421	283
6565	DUF5422	153
6566	DUF5423	363
6567	DUF5424	174
6568	DUF5425	76
6569	DUF5426	137
6570	DUF5427	465
6571	DUF5428	63
6572	DUF5429	76
6573	DUF543	74
6574	DUF5430	106
6575	DUF5431	70
6576	DUF5432	74
6577	DUF5433	67
6578	DUF5434	186
6579	DUF5435	208
6580	DUF5436	79
6581	DUF5437	60
6582	DUF5438	71
6583	DUF5439	75
6584	DUF5440	93
6585	DUF5441	189
6586	DUF5442	107
6587	DUF5443	344
6588	DUF5444	62
6589	DUF5445	52
6590	DUF5446	72
6591	DUF5447	92
6592	DUF5448	118
6593	DUF5449	174
6594	DUF5450	161
6595	DUF5451	148
6596	DUF5452	169
6597	DUF5453	186
6598	DUF5454	221
6599	DUF5455	99
6600	DUF5456	152
6601	DUF5457	134
6602	DUF5458	430
6603	DUF5459	609
6604	DUF5460	375
6605	DUF5461	93
6606	DUF5462	167
6607	DUF5463	32
6608	DUF5464	51
6609	DUF5465	19
6610	DUF5466	57
6611	DUF5467	275
6612	DUF5468	57
6613	DUF5469	148
6614	DUF547	124
6615	DUF5470	73
6616	DUF5471	70
6617	DUF5472	73
6618	DUF5473	106
6619	DUF5474	77
6620	DUF5475	81
6621	DUF5476	62
6622	DUF5477	77
6623	DUF5478	86
6624	DUF5479	101
6625	DUF5480	71
6626	DUF5481	103
6627	DUF5482	159
6628	DUF5483	441
6629	DUF5484	43
6630	DUF5485	56
6631	DUF5486	53
6632	DUF5487	70
6633	DUF5488	70
6634	DUF5489	78
6635	DUF5490	62
6636	DUF5491	68
6637	DUF5492	80
6638	DUF5493	82
6639	DUF5494	84
6640	DUF5495	87
6641	DUF5496	87
6642	DUF5497	89
6643	DUF5498	96
6644	DUF5499	97
6645	DUF550	97
6646	DUF5500	98
6647	DUF5501	107
6648	DUF5502	87
6649	DUF5503	116
6650	DUF5504	124
6651	DUF5505	156
6652	DUF5506	161
6653	DUF5507	160
6654	DUF5508	263
6655	DUF5509	362
6656	DUF551	69
6657	DUF5510	62
6658	DUF5511	69
6659	DUF5512	139
6660	DUF5513	91
6661	DUF5514	142
6662	DUF5515	70
6663	DUF5516	37
6664	DUF5517	100
6665	DUF553	154
6666	DUF554	220
6667	DUF555	101
6668	DUF559	109
6669	DUF560	286
6670	DUF561	243
6671	DUF562	146
6672	DUF563	209
6673	DUF565	60
6674	DUF568	101
6675	DUF569	142
6676	DUF570	427
6677	DUF572	330
6678	DUF573	95
6679	DUF575	101
6680	DUF576	257
6681	DUF577	173
6682	DUF58	86
6683	DUF585	234
6684	DUF587	220
6685	DUF588	150
6686	DUF591	87
6687	DUF592	153
6688	DUF594	55
6689	DUF596	69
6690	DUF599	210
6691	DUF600	146
6692	DUF601	302
6693	DUF603	181
6694	DUF604	255
6695	DUF608	361
6696	DUF61	127
6697	DUF612	504
6698	DUF613	120
6699	DUF615	154
6700	DUF616	314
6701	DUF617	163
6702	DUF620	243
6703	DUF621	305
6704	DUF624	77
6705	DUF627	108
6706	DUF629	493
6707	DUF63	272
6708	DUF630	59
6709	DUF632	310
6710	DUF637	172
6711	DUF639	231
6712	DUF640	126
6713	DUF641	127
6714	DUF642	157
6715	DUF643	114
6716	DUF645	59
6717	DUF647	241
6718	DUF648	287
6719	DUF655	181
6720	DUF656	126
6721	DUF658	186
6722	DUF659	152
6723	DUF664	150
6724	DUF667	185
6725	DUF668	89
6726	DUF669	141
6727	DUF674	456
6728	DUF676	219
6729	DUF677	336
6730	DUF678	75
6731	DUF679	163
6732	DUF680	55
6733	DUF681	101
6734	DUF682	157
6735	DUF684	338
6736	DUF685	265
6737	DUF687	537
6738	DUF688	446
6739	DUF692	263
6740	DUF693	311
6741	DUF695	134
6742	DUF697	162
6743	DUF702	149
6744	DUF705	304
6745	DUF707	299
6746	DUF711	406
6747	DUF713	185
6748	DUF716	136
6749	DUF717	55
6750	DUF719	191
6751	DUF72	218
6752	DUF720	125
6753	DUF721	89
6754	DUF722	129
6755	DUF723	60
6756	DUF724	188
6757	DUF725	121
6758	DUF726	343
6759	DUF727	105
6760	DUF728	139
6761	DUF730	122
6762	DUF732	95
6763	DUF733	87
6764	DUF735	204
6765	DUF736	100
6766	DUF737	201
6767	DUF739	69
6768	DUF740	613
6769	DUF742	114
6770	DUF743	113
6771	DUF745	183
6772	DUF746	64
6773	DUF747	319
6774	DUF748	152
6775	DUF749	87
6776	DUF751	60
6777	DUF753	147
6778	DUF755	123
6779	DUF756	78
6780	DUF758	181
6781	DUF759	429
6782	DUF760	84
6783	DUF761	36
6784	DUF762	245
6785	DUF763	312
6786	DUF764	180
6787	DUF765	29
6788	DUF766	292
6789	DUF768	64
6790	DUF769	259
6791	DUF771	90
6792	DUF772	73
6793	DUF773	507
6794	DUF775	200
6795	DUF776	181
6796	DUF777	181
6797	DUF778	189
6798	DUF779	94
6799	DUF780	71
6800	DUF782	104
6801	DUF787	362
6802	DUF788	168
6803	DUF789	293
6804	DUF790	387
6805	DUF792	208
6806	DUF799	202
6807	DUF802	53
6808	DUF805	105
6809	DUF806	121
6810	DUF807	142
6811	DUF808	303
6812	DUF809	138
6813	DUF810	685
6814	DUF812	595
6815	DUF814	90
6816	DUF815	250
6817	DUF816	172
6818	DUF817	237
6819	DUF818	365
6820	DUF819	378
6821	DUF823	186
6822	DUF824	46
6823	DUF825	1486
6824	DUF826	75
6825	DUF829	241
6826	DUF832	228
6827	DUF834	52
6828	DUF835	135
6829	DUF836	82
6830	DUF839	524
6831	DUF840	113
6832	DUF842	131
6833	DUF844	352
6834	DUF846	139
6835	DUF848	145
6836	DUF851	241
6837	DUF853	504
6838	DUF859	626
6839	DUF86	119
6840	DUF863	938
6841	DUF865	35
6842	DUF866	155
6843	DUF868	276
6844	DUF87	227
6845	DUF870	112
6846	DUF871	358
6847	DUF872	115
6848	DUF874	398
6849	DUF881	145
6850	DUF883	94
6851	DUF884	188
6852	DUF885	529
6853	DUF89	357
6854	DUF892	159
6855	DUF896	64
6856	DUF898	342
6857	DUF899	215
6858	DUF900	234
6859	DUF902	40
6860	DUF903	49
6861	DUF905	70
6862	DUF908	358
6863	DUF910	61
6864	DUF913	365
6865	DUF915	255
6866	DUF916	120
6867	DUF917	350
6868	DUF918	152
6869	DUF919	62
6870	DUF92	236
6871	DUF922	158
6872	DUF924	181
6873	DUF927	287
6874	DUF928	186
6875	DUF929	249
6876	DUF930	99
6877	DUF932	228
6878	DUF934	107
6879	DUF935	521
6880	DUF936	691
6881	DUF937	137
6882	DUF938	204
6883	DUF943	152
6884	DUF945	460
6885	DUF948	89
6886	DUF951	55
6887	DUF952	90
6888	DUF953	119
6889	DUF956	117
6890	DUF957	62
6891	DUF959	192
6892	DUF960	94
6893	DUF961	101
6894	DUF962	95
6895	DUF963	36
6896	DUF965	78
6897	DUF966	376
6898	DUF968	200
6899	DUF969	216
6900	DUF971	85
6901	DUF973	310
6902	DUF974	246
6903	DUF975	244
6904	DUF977	127
6905	DUF979	311
6906	DUF98	149
6907	DUF981	187
6908	DUF982	73
6909	DUF983	85
6910	DUF986	148
6911	DUF987	65
6912	DUF99	183
6913	DUF992	143
6914	DUF993	382
6915	DUF995	140
6916	DUF996	135
6917	DUF997	76
6918	DUF998	185
6919	DUF999	143
6920	DuffyBP_N	67
6921	Duffy_binding	182
6922	DuoxA	278
6923	DUP	103
6924	Dus	310
6925	DUSP	92
6926	dUTPase	129
6927	dUTPase_2	166
6928	DVL	19
6929	DWNN	74
6930	DX	76
6931	DXPR_C	115
6932	DXP_redisom_C	83
6933	DXP_reductoisom	129
6934	DXP_synthase_N	273
6935	Dymeclin	616
6936	Dynactin	287
6937	Dynactin_p22	167
6938	Dynactin_p62	476
6939	Dynamin_M	284
6940	Dynamin_N	168
6941	Dynamitin	388
6942	Dynein_attach_N	69
6943	Dynein_heavy	703
6944	Dynein_IC2	31
6945	Dynein_light	86
6946	Dyp_perox	327
6947	Dysbindin	145
6948	DYW_deaminase	127
6949	DZF	248
6950	Dzip-like_N	118
6951	DZR	49
6952	D_CNTX	48
6953	E1-E2_ATPase	181
6954	E1-N	151
6955	E1_4HB	70
6956	E1_DerP2_DerF2	134
6957	E1_dh	300
6958	E1_FCCH	71
6959	E1_UFD	93
6960	E2	37
6961	E2F_CC-MB	95
6962	E2F_TDP	71
6963	E2R135	136
6964	E2_bind	82
6965	E3_binding	36
6966	E3_UbLigase_EDD	52
6967	E3_UbLigase_R4	810
6968	E3_UFM1_ligase	272
6969	E6	110
6970	E7	93
6971	E7R	60
6972	EABR	34
6973	Ead_Ea22	139
6974	EAF	100
6975	Eaf7	101
6976	EAGR_box	34
6977	EAL	238
6978	EamA	137
6979	EAP30	237
6980	Eapp_C	149
6981	EAR	36
6982	EAV_GP5	80
6983	EAV_GS	196
6984	EB	52
6985	EB1	41
6986	EB1_binding	174
6987	EBA-175_VI	80
6988	Ebola_NP	716
6989	EBP	172
6990	Ebp2	268
6991	EBP50_C	130
6992	EBV-NA1	146
6993	EBV-NA3	254
6994	EB_dh	249
6995	EccE	99
6996	ECF-ribofla_trS	172
6997	ECF_trnsprt	172
6998	ECH_1	251
6999	ECH_2	334
7000	EcKinase	294
7001	Ecl1	43
7002	Eclosion	61
7003	ECM1	563
7004	ECM11	133
7005	Ecm29	496
7006	Ecm33	40
7007	Eco57I	106
7008	EcoEI_R_C	169
7009	EcoR124_C	258
7010	EcoRI	257
7011	EcoRII-C	165
7012	EcoRII-N	154
7013	EcoRI_methylase	352
7014	Ecotin	122
7015	ECR1_N	38
7016	EcsB	383
7017	EcsC	245
7018	ECSCR	103
7019	ECSIT	224
7020	ECSIT_C	127
7021	Ectatomin	34
7022	ecTbetaR2	110
7023	Ectoine_synth	127
7024	Edc3_linker	94
7025	EDR1	202
7026	EELM2	172
7027	EF-1_beta_acid	28
7028	EF-G-binding_N	83
7029	EF-hand_1	29
7030	EF-hand_10	50
7031	EF-hand_11	105
7032	EF-hand_2	123
7033	EF-hand_3	92
7034	EF-hand_4	104
7035	EF-hand_5	25
7036	EF-hand_6	31
7037	EF-hand_7	71
7038	EF-hand_8	54
7039	EF-hand_9	66
7040	EF-hand_like	86
7041	EF1G	107
7042	EF1_GNE	90
7043	efb-c	65
7044	EFF-AFF	588
7045	Effector_1	371
7046	Efg1	114
7047	EFG_C	89
7048	EFG_II	75
7049	EFG_IV	121
7050	EFhand_Ca_insen	69
7051	EFP	54
7052	EFP_N	58
7053	efThoc1	489
7054	EFTUD2	121
7055	EF_assoc_1	77
7056	EF_assoc_2	87
7057	EF_TS	208
7058	EGF	32
7059	EGF_2	32
7060	EGF_3	36
7061	EGF_alliinase	55
7062	EGF_CA	42
7063	EGF_MSP1_1	37
7064	Egg_lysin	121
7065	EGL-1	20
7066	Ehbp	77
