,sim_dom1,sim_dom2
15133,BCDHK_Adom3,COX2_TM
15134,BCDHK_Adom3,zf-A20
15135,BCDHK_Adom3,Pur_DNA_glyco
15136,BCDHK_Adom3,Gln-synt_N
15137,BCDHK_Adom3,RPAP2_Rtr1
15138,BCDHK_Adom3,Notch
15139,BCDHK_Adom3,Sua5_yciO_yrdC
15140,BCDHK_Adom3,mTERF
15141,BCDHK_Adom3,Voltage_CLC
15142,BCDHK_Adom3,Ribosomal_S14
15143,BCDHK_Adom3,Ribosomal_L39
15144,BCDHK_Adom3,ArfGap
15145,BCDHK_Adom3,Mito_carr
15146,BCDHK_Adom3,Pkinase_C
15147,BCDHK_Adom3,Hemerythrin
15148,BCDHK_Adom3,Cu_amine_oxid
15149,BCDHK_Adom3,DUF902
15150,BCDHK_Adom3,Ribosomal_S4e
15151,BCDHK_Adom3,DHHA2
15152,BCDHK_Adom3,Thg1C
15153,BCDHK_Adom3,Lyase_1
15154,BCDHK_Adom3,Sacchrp_dh_C
15155,BCDHK_Adom3,Amidase_2
15156,BCDHK_Adom3,ERO1
15157,BCDHK_Adom3,UDG
15158,BCDHK_Adom3,MIP
15159,BCDHK_Adom3,MIT
15160,BCDHK_Adom3,RnaseA
15161,BCDHK_Adom3,PALP
15162,BCDHK_Adom3,SUI1
15163,BCDHK_Adom3,GHMP_kinases_C
15164,BCDHK_Adom3,Spermine_synt_N
15165,BCDHK_Adom3,MoeA_C
15166,BCDHK_Adom3,SRP_SPB
15167,BCDHK_Adom3,tRNA-synt_1c_C
15168,BCDHK_Adom3,MoeA_N
15169,BCDHK_Adom3,Annexin
15170,BCDHK_Adom3,MM_CoA_mutase
15171,BCDHK_Adom3,Inos-1-P_synth
15172,BCDHK_Adom3,ATP-synt_C
15173,BCDHK_Adom3,ClpB_D2-small
15174,BCDHK_Adom3,Ceramidase_alk
15175,BCDHK_Adom3,MGS
15176,BCDHK_Adom3,PNP_phzG_C
15177,BCDHK_Adom3,ANATO
15178,BCDHK_Adom3,MutL_C
15179,BCDHK_Adom3,Pep_deformylase
15180,BCDHK_Adom3,POLO_box
15181,BCDHK_Adom3,Aldolase_II
15182,BCDHK_Adom3,Cbl_N
15183,BCDHK_Adom3,TPK_B1_binding
15184,BCDHK_Adom3,AXH
15185,BCDHK_Adom3,VPS9
15186,BCDHK_Adom3,ORC5_C
15187,BCDHK_Adom3,BTK
15188,BCDHK_Adom3,VKOR
15189,BCDHK_Adom3,Pyrophosphatase
15190,BCDHK_Adom3,zf-CXXC
15191,BCDHK_Adom3,Ribosomal_L11
15192,BCDHK_Adom3,NDK
15193,BCDHK_Adom3,MutS_III
15194,BCDHK_Adom3,Arg_tRNA_synt_N
15195,BCDHK_Adom3,Oxidored_q6
15196,BCDHK_Adom3,Ribosomal_S6e
15197,BCDHK_Adom3,Gal_Lectin
15198,BCDHK_Adom3,PAP_central
15199,BCDHK_Adom3,Ribosomal_S6
15200,BCDHK_Adom3,Ribosomal_S7
15201,BCDHK_Adom3,Sec1
15202,BCDHK_Adom3,Sec7
15203,BCDHK_Adom3,ribosomal_L24
15204,BCDHK_Adom3,Coprogen_oxidas
15205,BCDHK_Adom3,SecY
15206,BCDHK_Adom3,PROCN
15207,BCDHK_Adom3,RabGAP-TBC
15208,BCDHK_Adom3,DNA_topoisoIV
15209,BCDHK_Adom3,SRP19
15210,BCDHK_Adom3,PEPCK_N
15211,BCDHK_Adom3,Rbsn
15212,BCDHK_Adom3,Urocanase_C
15213,BCDHK_Adom3,Isochorismatase
15214,BCDHK_Adom3,AA_kinase
15215,BCDHK_Adom3,Peptidase_M24
15216,BCDHK_Adom3,Na_Ca_ex
15217,BCDHK_Adom3,VHL
15218,BCDHK_Adom3,Molybdopterin
15219,BCDHK_Adom3,RNA_pol
15220,BCDHK_Adom3,PK_C
15221,BCDHK_Adom3,TPK_catalytic
15222,BCDHK_Adom3,MAPEG
15223,BCDHK_Adom3,Cation_ATPase_C
15224,BCDHK_Adom3,Nop
15225,BCDHK_Adom3,Ald_Xan_dh_C2
15226,BCDHK_Adom3,TspO_MBR
15227,BCDHK_Adom3,Disintegrin
15228,BCDHK_Adom3,Cbl_N3
15229,BCDHK_Adom3,CBS
15230,BCDHK_Adom3,Aldo_ket_red
15231,BCDHK_Adom3,Topo_C_assoc
15232,BCDHK_Adom3,zf-Sec23_Sec24
15233,BCDHK_Adom3,Topoisom_I_N
15234,BCDHK_Adom3,Aminotran_4
15235,BCDHK_Adom3,PRO8NT
15236,BCDHK_Adom3,Ribosomal_L5_C
15237,BCDHK_Adom3,Ald_Xan_dh_C
15238,BCDHK_Adom3,RNA_pol_N
15239,BCDHK_Adom3,HIN
15240,BCDHK_Adom3,SUFU_C
15241,BCDHK_Adom3,Cpn60_TCP1
15242,BCDHK_Adom3,ATP-synt_DE_N
15243,BCDHK_Adom3,Evr1_Alr
15244,BCDHK_Adom3,ASF1_hist_chap
15245,BCDHK_Adom3,DNA_pol_B_thumb
15246,BCDHK_Adom3,DcpS
15247,BCDHK_Adom3,CDP-OH_P_transf
15248,BCDHK_Adom3,Gcd10p
15249,BCDHK_Adom3,CN_hydrolase
15250,BCDHK_Adom3,PRMT5_C
15251,BCDHK_Adom3,RPOL_N
15252,BCDHK_Adom3,DHHA1
15253,BCDHK_Adom3,ADK_lid
15254,BCDHK_Adom3,RNA_pol_Rpb1_2
15255,BCDHK_Adom3,RNA_pol_Rpb1_3
15256,BCDHK_Adom3,RNA_pol_Rpb1_1
15257,BCDHK_Adom3,RNA_pol_Rpb1_4
15258,BCDHK_Adom3,RNA_pol_Rpb1_5
15259,BCDHK_Adom3,B12-binding_2
15260,BCDHK_Adom3,p450
15261,BCDHK_Adom3,Prenyltransf
15262,BCDHK_Adom3,TSP_1
15263,BCDHK_Adom3,TSP_3
15264,BCDHK_Adom3,ERAP1_C
15265,BCDHK_Adom3,FTO_CTD
15266,BCDHK_Adom3,Sod_Cu
15267,BCDHK_Adom3,Ribosomal_S10
15268,BCDHK_Adom3,G6PD_C
15269,BCDHK_Adom3,Ribosomal_S16
15270,BCDHK_Adom3,Ribosomal_S18
15271,BCDHK_Adom3,Ribosomal_S19
15272,BCDHK_Adom3,AIRC
15273,BCDHK_Adom3,CTD_bind
15274,BCDHK_Adom3,RNB
15275,BCDHK_Adom3,AIRS_C
15276,BCDHK_Adom3,zf-CW
15277,BCDHK_Adom3,OLF
15278,BCDHK_Adom3,RNase_PH_C
15279,BCDHK_Adom3,MoCF_biosynth
15280,BCDHK_Adom3,Ribosomal_L4
15281,BCDHK_Adom3,Ribosomal_L6
15282,BCDHK_Adom3,Ribosomal_L1
15283,BCDHK_Adom3,Ribosomal_L16
15284,BCDHK_Adom3,Thymidylat_synt
15285,BCDHK_Adom3,Ribosomal_S8
15286,BCDHK_Adom3,Hormone_recep
15287,BCDHK_Adom3,Ribosomal_L9_N
15288,BCDHK_Adom3,Frataxin_Cyay
15289,BCDHK_Adom3,Nucleos_tra2_C
15290,BCDHK_Adom3,Ribosomal_L14
15291,BCDHK_Adom3,Ribosomal_L17
15292,BCDHK_Adom3,Ribosomal_L10
15293,BCDHK_Adom3,Ribosomal_L13
15294,BCDHK_Adom3,Acyl-CoA_dh_M
15295,BCDHK_Adom3,OAS1_C
15296,BCDHK_Adom3,FAD_binding_7
15297,BCDHK_Adom3,Orn_DAP_Arg_deC
15298,BCDHK_Adom3,PGM_PMM_I
15299,BCDHK_Adom3,14-3-3
15300,BCDHK_Adom3,Flavokinase
15301,BCDHK_Adom3,Biopterin_H
15302,BCDHK_Adom3,PGM_PMM_III
15303,BCDHK_Adom3,Carb_anhydrase
15304,BCDHK_Adom3,RPE65
15305,BCDHK_Adom3,GMP_PDE_delta
15306,BCDHK_Adom3,SRF-TF
15307,BCDHK_Adom3,Citrate_synt
15308,BCDHK_Adom3,THUMP
15309,BCDHK_Adom3,ATP-gua_PtransN
15310,BCDHK_Adom3,Neil1-DNA_bind
15311,BCDHK_Adom3,PGK
15312,DNA_topoisoIV,Fic
15313,DNA_topoisoIV,MutS_I
15314,DNA_topoisoIV,ProRS-C_1
15315,DNA_topoisoIV,Aconitase
15316,DNA_topoisoIV,PTPA
15317,DNA_topoisoIV,DnaJ_CXXCXGXG
15318,DNA_topoisoIV,GMC_oxred_C
15319,DNA_topoisoIV,Mab-21
15320,DNA_topoisoIV,ADP_ribosyl_GH
15321,DNA_topoisoIV,Glyco_transf_29
15322,DNA_topoisoIV,AIRS
15323,DNA_topoisoIV,PAH
15324,DNA_topoisoIV,Bromodomain
15325,DNA_topoisoIV,zf-CDGSH
15326,DNA_topoisoIV,DNA_binding_1
15327,DNA_topoisoIV,zf-B_box
15328,DNA_topoisoIV,Topoisom_bac
15329,DNA_topoisoIV,Peptidase_M13_N
15330,DNA_topoisoIV,Ribosomal_L28
15331,DNA_topoisoIV,Ribosomal_L26
15332,DNA_topoisoIV,Ribosomal_L27
15333,DNA_topoisoIV,Ribosomal_L20
15334,DNA_topoisoIV,Ribosomal_L22
15335,DNA_topoisoIV,Ribosomal_L23
15336,DNA_topoisoIV,SAD_SRA
15337,DNA_topoisoIV,Ribosomal_L11_N
15338,DNA_topoisoIV,DUF1241
15339,DNA_topoisoIV,S-AdoMet_synt_N
15340,DNA_topoisoIV,TGT
15341,DNA_topoisoIV,THAP
15342,DNA_topoisoIV,PGM_PMM_IV
15343,DNA_topoisoIV,SLBP_RNA_bind
15344,DNA_topoisoIV,Dak2
15345,DNA_topoisoIV,PGM_PMM_II
15346,DNA_topoisoIV,Lipoxygenase
15347,DNA_topoisoIV,zf-TAZ
15348,DNA_topoisoIV,Spin-Ssty
15349,DNA_topoisoIV,Amidase
15350,DNA_topoisoIV,PBP
15351,DNA_topoisoIV,Ribosomal_L21p
15352,DNA_topoisoIV,E1-E2_ATPase
15353,DNA_topoisoIV,Mob1_phocein
15354,DNA_topoisoIV,Serpin
15355,DNA_topoisoIV,HSP90
15356,DNA_topoisoIV,Dynein_light
15357,DNA_topoisoIV,RecQ_Zn_bind
15358,DNA_topoisoIV,Focal_AT
15359,DNA_topoisoIV,DnaJ_C
15360,DNA_topoisoIV,Cyt-b5
15361,DNA_topoisoIV,OHCU_decarbox
15362,DNA_topoisoIV,Flavoprotein
15363,DNA_topoisoIV,Thg1
15364,DNA_topoisoIV,Somatomedin_B
15365,DNA_topoisoIV,eIF-5_eIF-2B
15366,DNA_topoisoIV,Ribonuc_red_lgN
15367,DNA_topoisoIV,zf-AN1
15368,DNA_topoisoIV,zf-C2HC
15369,DNA_topoisoIV,Catalase-rel
15370,DNA_topoisoIV,SWIB
15371,DNA_topoisoIV,Ribosomal_S17_N
15372,DNA_topoisoIV,ACPS
15373,DNA_topoisoIV,Ribonuclease_T2
15374,DNA_topoisoIV,PUB
15375,DNA_topoisoIV,Ammonium_transp
15376,DNA_topoisoIV,BAH
15377,DNA_topoisoIV,ATP-synt
15378,DNA_topoisoIV,Cullin_binding
15379,DNA_topoisoIV,RNA_pol_Rpb2_7
15380,DNA_topoisoIV,RNA_pol_Rpb2_1
15381,DNA_topoisoIV,RNA_pol_Rpb2_3
15382,DNA_topoisoIV,RNA_pol_Rpb2_2
15383,DNA_topoisoIV,Ribosomal_S3_C
15384,DNA_topoisoIV,HRM
15385,DNA_topoisoIV,Formyl_trans_C
15386,DNA_topoisoIV,Formyl_trans_N
15387,DNA_topoisoIV,Hemopexin
15388,DNA_topoisoIV,Ldl_recept_a
15389,DNA_topoisoIV,RS4NT
15390,DNA_topoisoIV,SET
15391,DNA_topoisoIV,GMP_synt_C
15392,DNA_topoisoIV,IMS
15393,DNA_topoisoIV,Pre-SET
15394,DNA_topoisoIV,TOPRIM_C
15395,DNA_topoisoIV,DAO_C
15396,DNA_topoisoIV,Sod_Fe_N
15397,DNA_topoisoIV,Sod_Fe_C
15398,DNA_topoisoIV,5_nucleotid_C
15399,DNA_topoisoIV,S10_plectin
15400,DNA_topoisoIV,PX
15401,DNA_topoisoIV,M20_dimer
15402,DNA_topoisoIV,WW
15403,DNA_topoisoIV,NAGLU_C
15404,DNA_topoisoIV,Pept_tRNA_hydro
15405,DNA_topoisoIV,S-methyl_trans
15406,DNA_topoisoIV,MutS_IV
15407,DNA_topoisoIV,Methyltransf_1N
15408,DNA_topoisoIV,HA2
15409,DNA_topoisoIV,PAP_assoc
15410,DNA_topoisoIV,Ribosomal_L35p
15411,DNA_topoisoIV,PolyA_pol_RNAbd
15412,DNA_topoisoIV,PIG-L
15413,DNA_topoisoIV,IL8
15414,DNA_topoisoIV,ATP-synt_ab_C
15415,DNA_topoisoIV,zf-UBR
15416,DNA_topoisoIV,SDF
15417,DNA_topoisoIV,HBB
15418,DNA_topoisoIV,S-AdoMet_synt_C
15419,DNA_topoisoIV,PMSR
15420,DNA_topoisoIV,TP_methylase
15421,DNA_topoisoIV,Peptidase_S8
15422,DNA_topoisoIV,S-AdoMet_synt_M
15423,DNA_topoisoIV,PARP_reg
15424,DNA_topoisoIV,NIF3
15425,DNA_topoisoIV,Ribosomal_L32e
15426,DNA_topoisoIV,GTP_EFTU_D3
15427,DNA_topoisoIV,COX2_TM
15428,DNA_topoisoIV,zf-A20
15429,DNA_topoisoIV,Pur_DNA_glyco
15430,DNA_topoisoIV,Gln-synt_N
15431,DNA_topoisoIV,RPAP2_Rtr1
15432,DNA_topoisoIV,Notch
15433,DNA_topoisoIV,Sua5_yciO_yrdC
15434,DNA_topoisoIV,mTERF
15435,DNA_topoisoIV,Voltage_CLC
15436,DNA_topoisoIV,Ribosomal_S14
15437,DNA_topoisoIV,Ribosomal_L39
15438,DNA_topoisoIV,ArfGap
15439,DNA_topoisoIV,Mito_carr
15440,DNA_topoisoIV,Pkinase_C
15441,DNA_topoisoIV,Hemerythrin
15442,DNA_topoisoIV,Cu_amine_oxid
15443,DNA_topoisoIV,DUF902
15444,DNA_topoisoIV,Ribosomal_S4e
15445,DNA_topoisoIV,DHHA2
15446,DNA_topoisoIV,Thg1C
15447,DNA_topoisoIV,Lyase_1
15448,DNA_topoisoIV,Sacchrp_dh_C
15449,DNA_topoisoIV,Amidase_2
15450,DNA_topoisoIV,ERO1
15451,DNA_topoisoIV,UDG
15452,DNA_topoisoIV,MIP
15453,DNA_topoisoIV,MIT
15454,DNA_topoisoIV,RnaseA
15455,DNA_topoisoIV,PALP
15456,DNA_topoisoIV,SUI1
15457,DNA_topoisoIV,GHMP_kinases_C
15458,DNA_topoisoIV,Spermine_synt_N
15459,DNA_topoisoIV,MoeA_C
15460,DNA_topoisoIV,SRP_SPB
15461,DNA_topoisoIV,tRNA-synt_1c_C
15462,DNA_topoisoIV,MoeA_N
15463,DNA_topoisoIV,Annexin
15464,DNA_topoisoIV,MM_CoA_mutase
15465,DNA_topoisoIV,Inos-1-P_synth
15466,DNA_topoisoIV,ATP-synt_C
15467,DNA_topoisoIV,ClpB_D2-small
15468,DNA_topoisoIV,Ceramidase_alk
15469,DNA_topoisoIV,MGS
15470,DNA_topoisoIV,PNP_phzG_C
15471,DNA_topoisoIV,ANATO
15472,DNA_topoisoIV,MutL_C
15473,DNA_topoisoIV,Pep_deformylase
15474,DNA_topoisoIV,POLO_box
15475,DNA_topoisoIV,Aldolase_II
15476,DNA_topoisoIV,Cbl_N
15477,DNA_topoisoIV,TPK_B1_binding
15478,DNA_topoisoIV,AXH
15479,DNA_topoisoIV,VPS9
15480,DNA_topoisoIV,ORC5_C
15481,DNA_topoisoIV,BTK
15482,DNA_topoisoIV,VKOR
15483,DNA_topoisoIV,Pyrophosphatase
15484,DNA_topoisoIV,zf-CXXC
15485,DNA_topoisoIV,Ribosomal_L11
15486,DNA_topoisoIV,NDK
15487,DNA_topoisoIV,MutS_III
15488,DNA_topoisoIV,Arg_tRNA_synt_N
15489,DNA_topoisoIV,Oxidored_q6
15490,DNA_topoisoIV,Ribosomal_S6e
15491,DNA_topoisoIV,Gal_Lectin
15492,DNA_topoisoIV,PAP_central
15493,DNA_topoisoIV,Ribosomal_S6
15494,DNA_topoisoIV,Ribosomal_S7
15495,DNA_topoisoIV,Sec1
15496,DNA_topoisoIV,Sec7
15497,DNA_topoisoIV,ribosomal_L24
15498,DNA_topoisoIV,Coprogen_oxidas
15499,DNA_topoisoIV,SecY
15500,DNA_topoisoIV,PROCN
15501,DNA_topoisoIV,RabGAP-TBC
15502,DNA_topoisoIV,SRP19
15503,DNA_topoisoIV,PEPCK_N
15504,DNA_topoisoIV,Rbsn
15505,DNA_topoisoIV,Urocanase_C
15506,DNA_topoisoIV,Isochorismatase
15507,DNA_topoisoIV,AA_kinase
15508,DNA_topoisoIV,Peptidase_M24
15509,DNA_topoisoIV,Na_Ca_ex
15510,DNA_topoisoIV,VHL
15511,DNA_topoisoIV,Molybdopterin
15512,DNA_topoisoIV,RNA_pol
15513,DNA_topoisoIV,PK_C
15514,DNA_topoisoIV,TPK_catalytic
15515,DNA_topoisoIV,MAPEG
15516,DNA_topoisoIV,Cation_ATPase_C
15517,DNA_topoisoIV,Nop
15518,DNA_topoisoIV,Ald_Xan_dh_C2
15519,DNA_topoisoIV,TspO_MBR
15520,DNA_topoisoIV,Disintegrin
15521,DNA_topoisoIV,Cbl_N3
15522,DNA_topoisoIV,CBS
15523,DNA_topoisoIV,Aldo_ket_red
15524,DNA_topoisoIV,Topo_C_assoc
15525,DNA_topoisoIV,zf-Sec23_Sec24
15526,DNA_topoisoIV,Topoisom_I_N
15527,DNA_topoisoIV,Aminotran_4
15528,DNA_topoisoIV,PRO8NT
15529,DNA_topoisoIV,Ribosomal_L5_C
15530,DNA_topoisoIV,Ald_Xan_dh_C
15531,DNA_topoisoIV,RNA_pol_N
15532,DNA_topoisoIV,HIN
15533,DNA_topoisoIV,SUFU_C
15534,DNA_topoisoIV,Cpn60_TCP1
15535,DNA_topoisoIV,ATP-synt_DE_N
15536,DNA_topoisoIV,Evr1_Alr
15537,DNA_topoisoIV,ASF1_hist_chap
15538,DNA_topoisoIV,DNA_pol_B_thumb
15539,DNA_topoisoIV,DcpS
15540,DNA_topoisoIV,CDP-OH_P_transf
15541,DNA_topoisoIV,Gcd10p
15542,DNA_topoisoIV,CN_hydrolase
15543,DNA_topoisoIV,PRMT5_C
15544,DNA_topoisoIV,RPOL_N
15545,DNA_topoisoIV,DHHA1
15546,DNA_topoisoIV,ADK_lid
15547,DNA_topoisoIV,RNA_pol_Rpb1_2
15548,DNA_topoisoIV,RNA_pol_Rpb1_3
15549,DNA_topoisoIV,RNA_pol_Rpb1_1
15550,DNA_topoisoIV,RNA_pol_Rpb1_4
15551,DNA_topoisoIV,RNA_pol_Rpb1_5
15552,DNA_topoisoIV,B12-binding_2
15553,DNA_topoisoIV,p450
15554,DNA_topoisoIV,Prenyltransf
15555,DNA_topoisoIV,TSP_1
15556,DNA_topoisoIV,TSP_3
15557,DNA_topoisoIV,ERAP1_C
15558,DNA_topoisoIV,FTO_CTD
15559,DNA_topoisoIV,Sod_Cu
15560,DNA_topoisoIV,Ribosomal_S10
15561,DNA_topoisoIV,G6PD_C
15562,DNA_topoisoIV,Ribosomal_S16
15563,DNA_topoisoIV,Ribosomal_S18
15564,DNA_topoisoIV,Ribosomal_S19
15565,DNA_topoisoIV,AIRC
15566,DNA_topoisoIV,CTD_bind
15567,DNA_topoisoIV,RNB
15568,DNA_topoisoIV,AIRS_C
15569,DNA_topoisoIV,zf-CW
15570,DNA_topoisoIV,OLF
15571,DNA_topoisoIV,RNase_PH_C
15572,DNA_topoisoIV,MoCF_biosynth
15573,DNA_topoisoIV,Ribosomal_L4
15574,DNA_topoisoIV,Ribosomal_L6
15575,DNA_topoisoIV,Ribosomal_L1
15576,DNA_topoisoIV,Ribosomal_L16
15577,DNA_topoisoIV,Thymidylat_synt
15578,DNA_topoisoIV,Ribosomal_S8
15579,DNA_topoisoIV,Hormone_recep
15580,DNA_topoisoIV,Ribosomal_L9_N
15581,DNA_topoisoIV,Frataxin_Cyay
15582,DNA_topoisoIV,Nucleos_tra2_C
15583,DNA_topoisoIV,Ribosomal_L14
15584,DNA_topoisoIV,Ribosomal_L17
15585,DNA_topoisoIV,Ribosomal_L10
15586,DNA_topoisoIV,Ribosomal_L13
15587,DNA_topoisoIV,Acyl-CoA_dh_M
15588,DNA_topoisoIV,OAS1_C
15589,DNA_topoisoIV,FAD_binding_7
15590,DNA_topoisoIV,Orn_DAP_Arg_deC
15591,DNA_topoisoIV,PGM_PMM_I
15592,DNA_topoisoIV,14-3-3
15593,DNA_topoisoIV,Flavokinase
15594,DNA_topoisoIV,Biopterin_H
15595,DNA_topoisoIV,PGM_PMM_III
15596,DNA_topoisoIV,Carb_anhydrase
15597,DNA_topoisoIV,RPE65
15598,DNA_topoisoIV,GMP_PDE_delta
15599,DNA_topoisoIV,SRF-TF
15600,DNA_topoisoIV,Citrate_synt
15601,DNA_topoisoIV,THUMP
15602,DNA_topoisoIV,ATP-gua_PtransN
15603,DNA_topoisoIV,Neil1-DNA_bind
15604,DNA_topoisoIV,PGK
15605,DnaJ_CXXCXGXG,Fic
15606,DnaJ_CXXCXGXG,MutS_I
15607,DnaJ_CXXCXGXG,ProRS-C_1
15608,DnaJ_CXXCXGXG,Aconitase
15609,DnaJ_CXXCXGXG,PTPA
15610,DnaJ_CXXCXGXG,GMC_oxred_C
15611,DnaJ_CXXCXGXG,Mab-21
15612,DnaJ_CXXCXGXG,ADP_ribosyl_GH
15613,DnaJ_CXXCXGXG,Glyco_transf_29
15614,DnaJ_CXXCXGXG,AIRS
15615,DnaJ_CXXCXGXG,PAH
15616,DnaJ_CXXCXGXG,Bromodomain
15617,DnaJ_CXXCXGXG,zf-CDGSH
15618,DnaJ_CXXCXGXG,DNA_binding_1
15619,DnaJ_CXXCXGXG,zf-B_box
15620,DnaJ_CXXCXGXG,Topoisom_bac
15621,DnaJ_CXXCXGXG,Peptidase_M13_N
15622,DnaJ_CXXCXGXG,Ribosomal_L28
15623,DnaJ_CXXCXGXG,Ribosomal_L26
15624,DnaJ_CXXCXGXG,Ribosomal_L27
15625,DnaJ_CXXCXGXG,Ribosomal_L20
15626,DnaJ_CXXCXGXG,Ribosomal_L22
15627,DnaJ_CXXCXGXG,Ribosomal_L23
15628,DnaJ_CXXCXGXG,SAD_SRA
15629,DnaJ_CXXCXGXG,Ribosomal_L11_N
15630,DnaJ_CXXCXGXG,DUF1241
15631,DnaJ_CXXCXGXG,S-AdoMet_synt_N
15632,DnaJ_CXXCXGXG,TGT
15633,DnaJ_CXXCXGXG,THAP
15634,DnaJ_CXXCXGXG,PGM_PMM_IV
15635,DnaJ_CXXCXGXG,SLBP_RNA_bind
15636,DnaJ_CXXCXGXG,Dak2
15637,DnaJ_CXXCXGXG,PGM_PMM_II
15638,DnaJ_CXXCXGXG,Lipoxygenase
15639,DnaJ_CXXCXGXG,zf-TAZ
15640,DnaJ_CXXCXGXG,Spin-Ssty
15641,DnaJ_CXXCXGXG,Amidase
15642,DnaJ_CXXCXGXG,PBP
15643,DnaJ_CXXCXGXG,Ribosomal_L21p
15644,DnaJ_CXXCXGXG,E1-E2_ATPase
15645,DnaJ_CXXCXGXG,Mob1_phocein
15646,DnaJ_CXXCXGXG,Serpin
15647,DnaJ_CXXCXGXG,HSP90
15648,DnaJ_CXXCXGXG,Dynein_light
15649,DnaJ_CXXCXGXG,RecQ_Zn_bind
15650,DnaJ_CXXCXGXG,Focal_AT
15651,DnaJ_CXXCXGXG,DnaJ_C
15652,DnaJ_CXXCXGXG,Cyt-b5
15653,DnaJ_CXXCXGXG,OHCU_decarbox
15654,DnaJ_CXXCXGXG,Flavoprotein
15655,DnaJ_CXXCXGXG,Thg1
15656,DnaJ_CXXCXGXG,Somatomedin_B
15657,DnaJ_CXXCXGXG,eIF-5_eIF-2B
15658,DnaJ_CXXCXGXG,Ribonuc_red_lgN
15659,DnaJ_CXXCXGXG,zf-AN1
15660,DnaJ_CXXCXGXG,zf-C2HC
15661,DnaJ_CXXCXGXG,Catalase-rel
15662,DnaJ_CXXCXGXG,SWIB
15663,DnaJ_CXXCXGXG,Ribosomal_S17_N
15664,DnaJ_CXXCXGXG,ACPS
15665,DnaJ_CXXCXGXG,Ribonuclease_T2
15666,DnaJ_CXXCXGXG,PUB
15667,DnaJ_CXXCXGXG,Ammonium_transp
15668,DnaJ_CXXCXGXG,BAH
15669,DnaJ_CXXCXGXG,ATP-synt
15670,DnaJ_CXXCXGXG,Cullin_binding
15671,DnaJ_CXXCXGXG,RNA_pol_Rpb2_7
15672,DnaJ_CXXCXGXG,RNA_pol_Rpb2_1
15673,DnaJ_CXXCXGXG,RNA_pol_Rpb2_3
15674,DnaJ_CXXCXGXG,RNA_pol_Rpb2_2
15675,DnaJ_CXXCXGXG,Ribosomal_S3_C
15676,DnaJ_CXXCXGXG,HRM
15677,DnaJ_CXXCXGXG,Formyl_trans_C
15678,DnaJ_CXXCXGXG,Formyl_trans_N
15679,DnaJ_CXXCXGXG,Hemopexin
15680,DnaJ_CXXCXGXG,Ldl_recept_a
15681,DnaJ_CXXCXGXG,RS4NT
15682,DnaJ_CXXCXGXG,SET
15683,DnaJ_CXXCXGXG,GMP_synt_C
15684,DnaJ_CXXCXGXG,IMS
15685,DnaJ_CXXCXGXG,Pre-SET
15686,DnaJ_CXXCXGXG,TOPRIM_C
15687,DnaJ_CXXCXGXG,DAO_C
15688,DnaJ_CXXCXGXG,Sod_Fe_N
15689,DnaJ_CXXCXGXG,Sod_Fe_C
15690,DnaJ_CXXCXGXG,5_nucleotid_C
15691,DnaJ_CXXCXGXG,S10_plectin
15692,DnaJ_CXXCXGXG,PX
15693,DnaJ_CXXCXGXG,M20_dimer
15694,DnaJ_CXXCXGXG,WW
15695,DnaJ_CXXCXGXG,NAGLU_C
15696,DnaJ_CXXCXGXG,Pept_tRNA_hydro
15697,DnaJ_CXXCXGXG,S-methyl_trans
15698,DnaJ_CXXCXGXG,MutS_IV
15699,DnaJ_CXXCXGXG,Methyltransf_1N
15700,DnaJ_CXXCXGXG,HA2
15701,DnaJ_CXXCXGXG,PAP_assoc
15702,DnaJ_CXXCXGXG,Ribosomal_L35p
15703,DnaJ_CXXCXGXG,PolyA_pol_RNAbd
15704,DnaJ_CXXCXGXG,PIG-L
15705,DnaJ_CXXCXGXG,IL8
15706,DnaJ_CXXCXGXG,ATP-synt_ab_C
15707,DnaJ_CXXCXGXG,zf-UBR
15708,DnaJ_CXXCXGXG,SDF
15709,DnaJ_CXXCXGXG,HBB
15710,DnaJ_CXXCXGXG,S-AdoMet_synt_C
15711,DnaJ_CXXCXGXG,PMSR
15712,DnaJ_CXXCXGXG,TP_methylase
15713,DnaJ_CXXCXGXG,Peptidase_S8
15714,DnaJ_CXXCXGXG,S-AdoMet_synt_M
15715,DnaJ_CXXCXGXG,PARP_reg
15716,DnaJ_CXXCXGXG,NIF3
15717,DnaJ_CXXCXGXG,Ribosomal_L32e
15718,DnaJ_CXXCXGXG,GTP_EFTU_D3
15719,DnaJ_CXXCXGXG,COX2_TM
15720,DnaJ_CXXCXGXG,zf-A20
15721,DnaJ_CXXCXGXG,Pur_DNA_glyco
15722,DnaJ_CXXCXGXG,Gln-synt_N
15723,DnaJ_CXXCXGXG,RPAP2_Rtr1
15724,DnaJ_CXXCXGXG,Notch
15725,DnaJ_CXXCXGXG,Sua5_yciO_yrdC
15726,DnaJ_CXXCXGXG,mTERF
15727,DnaJ_CXXCXGXG,Voltage_CLC
15728,DnaJ_CXXCXGXG,Ribosomal_S14
15729,DnaJ_CXXCXGXG,Ribosomal_L39
15730,DnaJ_CXXCXGXG,ArfGap
15731,DnaJ_CXXCXGXG,Mito_carr
15732,DnaJ_CXXCXGXG,Pkinase_C
15733,DnaJ_CXXCXGXG,Hemerythrin
